Indicator Name,Indicator Code,Country Name,Country Code,Year,Value,Disaggregation
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Oman,OMN,1997,4.616,
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Oman,OMN,1996,4.895,
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Oman,OMN,1995,5.19,
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Oman,OMN,1994,5.472,
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Oman,OMN,1993,5.761,
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Oman,OMN,1992,6.045,
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Oman,OMN,1991,6.339,
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Oman,OMN,1990,6.606,
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Oman,OMN,1989,6.874,
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Oman,OMN,1988,7.135,
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Oman,OMN,1987,7.371,
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Oman,OMN,1986,7.584,
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Oman,OMN,1985,7.756,
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Oman,OMN,1984,7.9,
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Oman,OMN,1983,8.022,
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Oman,OMN,1982,8.104,
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Oman,OMN,1981,8.125,
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Oman,OMN,1980,8.096,
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Oman,OMN,1979,8.042,
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Oman,OMN,1978,7.989,
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Oman,OMN,1977,7.939,
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Oman,OMN,1976,7.862,
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Oman,OMN,1975,7.747,
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Oman,OMN,1974,7.617,
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Oman,OMN,1973,7.504,
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Oman,OMN,1972,7.414,
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Oman,OMN,1971,7.35,
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Oman,OMN,1970,7.311,
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Oman,OMN,1969,7.293,
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Oman,OMN,1968,7.286,
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Oman,OMN,1967,7.282,
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Oman,OMN,1966,7.277,
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Oman,OMN,1965,7.271,
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Oman,OMN,1964,7.263,
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Oman,OMN,1963,7.256,
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Oman,OMN,1962,7.251,
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Oman,OMN,1961,7.248,
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Oman,OMN,1960,7.247,
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Pakistan,PAK,2021,3.47,
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Pakistan,PAK,2020,3.555,
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Pakistan,PAK,2019,3.62,
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Pakistan,PAK,2018,3.685,
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Pakistan,PAK,2017,3.759,
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Pakistan,PAK,2016,3.827,
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Pakistan,PAK,2015,3.904,
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Pakistan,PAK,2014,4.005,
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Pakistan,PAK,2013,4.106,
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Pakistan,PAK,2012,4.169,
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Pakistan,PAK,2011,4.234,
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Pakistan,PAK,2010,4.297,
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Pakistan,PAK,2009,4.36,
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Pakistan,PAK,2008,4.432,
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Pakistan,PAK,2007,4.51,
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Pakistan,PAK,2006,4.526,
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Pakistan,PAK,2005,4.637,
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Pakistan,PAK,2004,4.754,
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Pakistan,PAK,2003,4.88,
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Pakistan,PAK,2002,5.008,
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Pakistan,PAK,2001,5.123,
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Pakistan,PAK,2000,5.257,
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Pakistan,PAK,1999,5.393,
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Pakistan,PAK,1998,5.508,
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Pakistan,PAK,1997,5.642,
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Pakistan,PAK,1996,5.771,
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Pakistan,PAK,1995,5.894,
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Pakistan,PAK,1994,6.008,
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Pakistan,PAK,1993,6.112,
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Pakistan,PAK,1992,6.207,
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Pakistan,PAK,1991,6.291,
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Pakistan,PAK,1990,6.364,
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Pakistan,PAK,1989,6.425,
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Pakistan,PAK,1988,6.476,
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Pakistan,PAK,1987,6.518,
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Pakistan,PAK,1986,6.554,
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Pakistan,PAK,1985,6.585,
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Pakistan,PAK,1984,6.615,
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Pakistan,PAK,1983,6.644,
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Pakistan,PAK,1982,6.674,
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Pakistan,PAK,1981,6.704,
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Pakistan,PAK,1980,6.734,
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Pakistan,PAK,1979,6.761,
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Pakistan,PAK,1978,6.783,
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Pakistan,PAK,1977,6.799,
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Pakistan,PAK,1976,6.808,
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Pakistan,PAK,1975,6.812,
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Pakistan,PAK,1974,6.811,
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Pakistan,PAK,1973,6.808,
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Pakistan,PAK,1972,6.805,
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Pakistan,PAK,1971,6.802,
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Pakistan,PAK,1970,6.801,
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Pakistan,PAK,1969,6.8,
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Pakistan,PAK,1968,6.8,
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Pakistan,PAK,1967,6.8,
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Pakistan,PAK,1966,6.8,
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Pakistan,PAK,1965,6.8,
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Pakistan,PAK,1964,6.8,
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Pakistan,PAK,1963,6.8,
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Pakistan,PAK,1962,6.8,
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Pakistan,PAK,1961,6.8,
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Pakistan,PAK,1960,6.8,
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Palau,PLW,2020,0.85,
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Palau,PLW,2015,2.21,
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Palau,PLW,2012,2.23,
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Palau,PLW,2005,2.02,
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Palau,PLW,2000,1.83,
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Palau,PLW,1995,2.33,
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Palau,PLW,1990,2.84,
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Panama,PAN,2021,2.325,
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Panama,PAN,2020,2.344,
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Panama,PAN,2019,2.375,
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Panama,PAN,2018,2.441,
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Panama,PAN,2017,2.493,
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Panama,PAN,2016,2.528,
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Panama,PAN,2015,2.564,
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Panama,PAN,2014,2.59,
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Panama,PAN,2013,2.609,
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Panama,PAN,2012,2.636,
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Panama,PAN,2011,2.627,
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Panama,PAN,2010,2.604,
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Panama,PAN,2009,2.613,
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Panama,PAN,2008,2.631,
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Panama,PAN,2007,2.63,
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Panama,PAN,2006,2.636,
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Panama,PAN,2005,2.665,
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Panama,PAN,2004,2.691,
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Panama,PAN,2003,2.679,
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Panama,PAN,2002,2.698,
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Panama,PAN,2001,2.72,
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Panama,PAN,2000,2.744,
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Panama,PAN,1999,2.767,
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Panama,PAN,1998,2.789,
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Panama,PAN,1997,2.81,
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Panama,PAN,1996,2.83,
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Panama,PAN,1995,2.852,
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Panama,PAN,1994,2.877,
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Panama,PAN,1993,2.909,
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Panama,PAN,1992,2.95,
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Panama,PAN,1991,2.999,
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Panama,PAN,1990,3.096,
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Panama,PAN,1989,3.148,
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Panama,PAN,1988,3.198,
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Panama,PAN,1987,3.27,
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Panama,PAN,1986,3.352,
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Panama,PAN,1985,3.431,
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Panama,PAN,1984,3.523,
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Panama,PAN,1983,3.611,
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Panama,PAN,1982,3.67,
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Panama,PAN,1981,3.741,
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Panama,PAN,1980,3.812,
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Panama,PAN,1979,3.895,
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Panama,PAN,1978,3.999,
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Panama,PAN,1977,4.132,
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Panama,PAN,1976,4.273,
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Panama,PAN,1975,4.424,
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Panama,PAN,1974,4.575,
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Panama,PAN,1973,4.739,
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Panama,PAN,1972,4.907,
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Panama,PAN,1971,5.048,
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Panama,PAN,1970,5.171,
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Panama,PAN,1969,5.304,
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Panama,PAN,1968,5.432,
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Panama,PAN,1967,5.546,
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Panama,PAN,1966,5.649,
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Panama,PAN,1965,5.728,
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Panama,PAN,1964,5.808,
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Panama,PAN,1963,5.865,
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Panama,PAN,1962,5.872,
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Panama,PAN,1961,5.865,
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Panama,PAN,1960,5.844,
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Papua New Guinea,PNG,2021,3.215,
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Papua New Guinea,PNG,2020,3.274,
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Papua New Guinea,PNG,2019,3.322,
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Papua New Guinea,PNG,2018,3.382,
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Papua New Guinea,PNG,2017,3.432,
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Papua New Guinea,PNG,2016,3.495,
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Papua New Guinea,PNG,2015,3.558,
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Papua New Guinea,PNG,2014,3.625,
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Papua New Guinea,PNG,2013,3.684,
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Papua New Guinea,PNG,2012,3.746,
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Papua New Guinea,PNG,2011,3.816,
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Papua New Guinea,PNG,2010,3.883,
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Papua New Guinea,PNG,2009,3.941,
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Papua New Guinea,PNG,2008,4.015,
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Papua New Guinea,PNG,2007,4.076,
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Papua New Guinea,PNG,2006,4.148,
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Papua New Guinea,PNG,2005,4.22,
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Papua New Guinea,PNG,2004,4.283,
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Papua New Guinea,PNG,2003,4.362,
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Papua New Guinea,PNG,2002,4.419,
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Papua New Guinea,PNG,2001,4.469,
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Papua New Guinea,PNG,2000,4.525,
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Papua New Guinea,PNG,1999,4.587,
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Papua New Guinea,PNG,1998,4.632,
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Papua New Guinea,PNG,1997,4.679,
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Papua New Guinea,PNG,1996,4.728,
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Papua New Guinea,PNG,1995,4.78,
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Papua New Guinea,PNG,1994,4.87,
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Papua New Guinea,PNG,1993,4.962,
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Papua New Guinea,PNG,1992,5.033,
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Papua New Guinea,PNG,1991,5.109,
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Papua New Guinea,PNG,1990,5.18,
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Papua New Guinea,PNG,1989,5.243,
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Papua New Guinea,PNG,1988,5.302,
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Papua New Guinea,PNG,1987,5.359,
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Papua New Guinea,PNG,1986,5.415,
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Papua New Guinea,PNG,1985,5.47,
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Papua New Guinea,PNG,1984,5.514,
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Papua New Guinea,PNG,1983,5.563,
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Papua New Guinea,PNG,1982,5.587,
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Papua New Guinea,PNG,1981,5.645,
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Papua New Guinea,PNG,1980,5.705,
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Papua New Guinea,PNG,1979,5.785,
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Papua New Guinea,PNG,1978,5.879,
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Papua New Guinea,PNG,1977,5.957,
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Papua New Guinea,PNG,1976,6.018,
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Papua New Guinea,PNG,1975,6.065,
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Papua New Guinea,PNG,1974,6.114,
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Papua New Guinea,PNG,1973,6.16,
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Papua New Guinea,PNG,1972,6.197,
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Papua New Guinea,PNG,1971,6.229,
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Papua New Guinea,PNG,1970,6.25,
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Papua New Guinea,PNG,1969,6.258,
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Papua New Guinea,PNG,1968,6.252,
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Papua New Guinea,PNG,1967,6.242,
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Papua New Guinea,PNG,1966,6.232,
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Papua New Guinea,PNG,1965,6.203,
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Papua New Guinea,PNG,1964,6.191,
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Papua New Guinea,PNG,1963,6.153,
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Papua New Guinea,PNG,1962,6.135,
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Papua New Guinea,PNG,1961,6.074,
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Papua New Guinea,PNG,1960,6.018,
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Paraguay,PRY,2021,2.469,
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Paraguay,PRY,2020,2.497,
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Paraguay,PRY,2019,2.525,
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Paraguay,PRY,2018,2.561,
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Paraguay,PRY,2017,2.591,
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Paraguay,PRY,2016,2.624,
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Paraguay,PRY,2015,2.645,
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Paraguay,PRY,2014,2.646,
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Paraguay,PRY,2013,2.636,
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Paraguay,PRY,2012,2.625,
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Paraguay,PRY,2011,2.675,
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Paraguay,PRY,2010,2.73,
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Paraguay,PRY,2009,2.787,
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Paraguay,PRY,2008,2.846,
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Paraguay,PRY,2007,2.907,
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Paraguay,PRY,2006,2.97,
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Paraguay,PRY,2005,3.04,
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Paraguay,PRY,2004,3.119,
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Paraguay,PRY,2003,3.21,
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Paraguay,PRY,2002,3.315,
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Paraguay,PRY,2001,3.431,
